ticker,current_price,estimated_value,price_to_value
SOLO,,,
CRNC,,,
WTER,,,
VYNE,,,
ZS,,,
SYTA,,,
VIRC,,,
CXDO,,,
KEQU,,,
FCCO,,,
IEC,,,
ICLR,,,
ACIU,,,
PCRX,,,
ARKO,,,
TESS,,,
TLND,,,
SIFY,,,
MSVB,,,
WAFU,,,
GOGL,,,
CMPR,,,
SINO,,,
PFHD,,,
GNPX,,,
PRPL,,,
EPZM,,,
BAND,,,
TSRI,,,
QURE,,,
EWBC,,,
MGRC,,,
IDXX,484.88,156.890805547579,3.0905571445546207
KRTX,,,
RBKB,,,
TYME,,,
CMBM,,,
CREE,,,
TPTX,,,
KXIN,,,
LILA,,,
GFN,,,
TCBI,,,
TXN,175.98,110.46571756371279,1.593073433832545
AMAL,,,
FDMT,,,
NATH,,,
LIZI,,,
LOCO,,,
ENTA,,,
PRPO,,,
WVFC,,,
YY,,,
RNDB,,,
NEXT,,,
FRLN,,,
MRKR,,,
CTRN,,,
UPWK,,,
CAMP,,,
LINC,,,
FGF,,,
MELI,,,
LIFE,,,
SLS,,,
RDVT,,,
FAMI,,,
JG,,,
TIGR,,,
KRKR,,,
ABTX,,,
CBTX,,,
BUSE,,,
NODK,,,
GNSS,,,
HBP,,,
HCKT,,,
SESN,,,
SFBC,,,
LRMR,,,
CYCN,,,
NNDM,,,
WISH,,,
LCAP,,,
SDGR,,,
LAMR,,,
GENC,,,
SWAV,,,
NARI,,,
PODD,,,
ORMP,,,
BYSI,,,
CYAN,,,
PSAC,,,
AGTC,,,
VICR,,,
SYBX,,,
PBTS,,,
FBRX,,,
VXRT,,,
MKSI,,,
CMRX,,,
IFMK,,,
SPNE,,,
OAS,,,
BBCP,,,
NVMI,,,
MREO,,,
GILT,,,
PNRG,,,
SHC,,,
CTXS,133.57,99.78352762904126,1.3385976941661604
BLNK,,,
KRUS,,,
ANGI,,,
BWMX,,,
NXPI,,,
MOFG,,,
ITRN,,,
NYMT,,,
CLRB,,,
PWOD,,,
MSEX,,,
DGLY,,,
VTGN,,,
BANF,,,
MGTA,,,
CATY,,,
UNAM,,,
ACRX,,,
GURE,,,
BIOL,,,
ADP,183.93,117.54391490308596,1.5647768763840209
ILPT,,,
RDFN,,,
MDRR,,,
FFBC,,,
TRVG,,,
GCBC,,,
NOVT,,,
FUSN,,,
WHLR,,,
OSUR,,,
SVBI,,,
AXAS,,,
AOSL,,,
NBSE,,,
TW,,,
CNST,,,
ALRS,,,
STTK,,,
PUYI,,,
INMD,,,
HOFT,,,
MFNC,,,
UK,,,
AY,,,
VUZI,,,
CNSP,,,
SNBR,,,
RDNT,,,
LBC,,,
MLAC,,,
HURN,,,
OLED,,,
KPTI,,,
SHEN,,,
MCBC,,,
ROCK,,,
ATAX,,,
SINT,,,
EQIX,653.06,18.268897737263895,35.74709374325983
VRME,,,
SBLK,,,
ATLC,,,
MLAB,,,
HFFG,,,
ARWR,,,
EBSB,,,
FNKO,,,
BBGI,,,
RBCN,,,
BDTX,,,
SIGA,,,
CPLP,,,
TIPT,,,
HPK,,,
PRDO,,,
MEIP,,,
LSTR,,,
EVLO,,,
VECO,,,
VC,,,
VSTA,,,
USWS,,,
EXPC,,,
NDRA,,,
TLRY,,,
AMEH,,,
SY,,,
JBLU,,,
STAY,,,
NXST,,,
FISV,121.87,13.95374577453164,8.73385555170691
APXT,,,
TTNP,,,
QUIK,,,
CTBI,,,
CVGI,,,
REGI,,,
BOMN,,,
CMLS,,,
GRPN,,,
JCOM,,,
FMAO,,,
GDYN,,,
FEIM,,,
IBCP,,,
GIII,,,
LYTS,,,
SFT,,,
GIGM,,,
INCY,79.37,2.305723694604259,34.42303177338108
AMST,,,
BKNG,2287.74,16134.444236383668,0.1417923026342039
JOBS,,,
HEC,,,
UTMD,,,
ENLV,,,
MRAM,,,
MANH,,,
SPSC,,,
COHR,,,
ALGS,,,
HDSN,,,
LSBK,,,
TOPS,,,
APYX,,,
BWAC,,,
MLHR,,,
SPCB,,,
FWP,,,
GOGO,,,
ICCH,,,
FOLD,,,
QIWI,,,
RUBY,,,
SLGG,,,
DCT,,,
CBLI,,,
OBNK,,,
ICLK,,,
OPCH,,,
NWSA,27.3,12.366898169590765,2.2075058454939462
EZPW,,,
CREG,,,
ESPR,,,
CURI,,,
CRMT,,,
CFFN,,,
TAIT,,,
OZK,,,
CTIC,,,
ETON,,,
CHUY,,,
CROX,,,
ATEC,,,
EYPT,,,
VNOM,,,
ONB,,,
MSFT,230.35,140.92634033981753,1.634541842529608
MDIA,,,
ESTA,,,
TSCO,172.98,130.43057066660958,1.3262228257986386
ADOC,,,
NUAN,,,
ABUS,,,
AESE,,,
MDB,,,
KYMR,,,
PLUS,,,
ANGO,,,
WVE,,,
RCON,,,
FGBI,,,
DRRX,,,
ESQ,,,
ADUS,,,
TVTX,,,
DTEA,,,
MBRX,,,
KTOS,,,
BSGM,,,
LTBR,,,
THBR,,,
ZNGA,,,
KALV,,,
CVCY,,,
SCKT,,,
IFRX,,,
CAMT,,,
VBIV,,,
SCWX,,,
FBMS,,,
MNTX,,,
PNBK,,,
ATSG,,,
SNCA,,,
CHDN,,,
JAMF,,,
CHEK,,,
CAKE,,,
GSIT,,,
NMCI,,,
BVXV,,,
PACW,,,
BLKB,,,
PLSE,,,
TRMB,74.68,14.084036893688635,5.302456998920937
SCPH,,,
BBQ,,,
TCRR,,,
ACOR,,,
ESBK,,,
MMSI,,,
SSTI,,,
HCSG,,,
ALRM,,,
BRKL,,,
GRNQ,,,
OXBR,,,
GPRE,,,
PHAS,,,
RDHL,,,
GSBC,,,
NUZE,,,
DUOT,,,
SBNY,,,
FIVE,,,
KDP,,,
LMPX,,,
ADSK,261.5,-19.156958210431203,-13.650392568983628
CALM,,,
FEYE,,,
KNDI,,,
REG,56.06,-0.4222188738980254,-132.77473714625947
BCOW,,,
AMRB,,,
ISIG,,,
PTNR,,,
DOGZ,,,
KNSL,,,
CFB,,,
STEP,,,
FLL,,,
EVOK,,,
WEYS,,,
AMED,,,
CIIC,,,
CFRX,,,
CRAI,,,
PXLW,,,
PTC,,,
HEES,,,
GRTS,,,
CRVL,,,
CINF,107.0,112.59661993204746,0.9502949561414451
JYNT,,,
FANG,75.81,46.727608845318045,1.6223813260154851
RRBI,,,
ICAD,,,
CONN,,,
LEVL,,,
BLBD,,,
UCTT,,,
DRNA,,,
ARDS,,,
RMBL,,,
STAF,,,
PTCT,,,
CNXN,,,
PKOH,,,
WDC,70.58,37.05126877296059,1.9049280183222261
IMBI,,,
COGT,,,
UROV,,,
FORR,,,
BCEL,,,
ASND,,,
CSTL,,,
EBC,,,
ITOS,,,
SMTI,,,
ARDX,,,
ETAC,,,
TRUE,,,
HSKA,,,
NHLDW,,,
ORGO,,,
EIGR,,,
SRGA,,,
EH,,,
PBPB,,,
FULC,,,
CFFI,,,
TRIT,,,
UTSI,,,
INVE,,,
FCAP,,,
SIOX,,,
PBCT,17.77,19.507885233144854,0.9109137042598496
GLG,,,
ISRG,707.49,272.9382590109126,2.59212468989814
LYRA,,,
BPTH,,,
FRGI,,,
TACT,,,
DBX,,,
BOKF,,,
SPLK,,,
CNTG,,,
CTXR,,,
LOAN,,,
PLYA,,,
DISH,37.28,46.864781190863894,0.7954800823281682
TCF,,,
HLIO,,,
GHSI,,,
CWBC,,,
GNTX,,,
DVAX,,,
PLPC,,,
MDWT,,,
BLCT,,,
PEBK,,,
COST,328.91,232.21934357496704,1.4163764092021838
INFI,,,
FBIO,,,
SIGI,,,
AREC,,,
ZVO,,,
OCGN,,,
RXT,,,
SNOA,,,
CRDF,,,
CASH,,,
MOMO,,,
TCON,,,
MCHX,,,
NEO,,,
RAPT,,,
AGFS,,,
PEP,134.5,91.08527753515732,1.4766381970794935
SONM,,,
TGA,,,
INO,,,
SGTX,,,
SUMR,,,
GBCI,,,
AUTL,,,
GPP,,,
ERII,,,
TPCO,,,
SOHU,,,
APDN,,,
ORIC,,,
MNRO,,,
SONA,,,
SKYW,,,
EXC,42.97,11.593817964109057,3.7062855508877304
PTE,,,
KLAC,292.88,235.18758801798896,1.2453038124511837
NESR,,,
SYNA,,,
HEAR,,,
NETE,,,
BOTJ,,,
QH,,,
BRKS,,,
PLCE,,,
MEDS,,,
POOL,340.8,176.5049666904257,1.930823853799726
VRSN,192.05,116.99840472113787,1.6414753727432894
AQB,,,
MPB,,,
TTGT,,,
IMAB,,,
RBNC,,,
FOSL,,,
MNPR,,,
MGYR,,,
CLVR,,,
SIEB,,,
HTBK,,,
ARQT,,,
FFWM,,,
NVFY,,,
CREX,,,
VVPR,,,
NHTC,,,
NHLD,,,
VSAT,,,
BRP,,,
UIHC,,,
CRWD,,,
EAST,,,
SPRB,,,
PDLB,,,
CSTE,,,
OLMA,,,
MIRM,,,
VCEL,,,
GAN,,,
BNTC,,,
FCAC,,,
JFIN,,,
ALT,,,
LCY,,,
CACC,,,
LCNB,,,
TTCF,,,
VERX,,,
APEN,,,
BBIG,,,
WSC,,,
ACCD,,,
NTWK,,,
ILMN,415.9,137.9160510564884,3.015602584427634
CRUS,,,
TEDU,,,
HTHT,,,
EDAP,,,
ARTL,,,
MIST,,,
FCBP,,,
SLAB,,,
SSNC,,,
PSTV,,,
AMRN,,,
HOLX,72.03,-0.37595172837975505,-191.59374611849452
ADPT,,,
NBIX,,,
RGP,,,
MLND,,,
ROAD,,,
BBI,,,
TYHT,,,
NBTB,,,
NMRK,,,
ANAT,,,
UBOH,,,
BSY,,,
CTSH,76.55,86.64874851781421,0.883451882565413
APPS,,,
GRWG,,,
GOOD,,,
AUVI,,,
DENN,,,
IESC,,,
CHRW,96.7,79.15350432184212,1.2216768016588748
VTVT,,,
HAYN,,,
CPHC,,,
HTGM,,,
TRUP,,,
SRNE,,,
VRAY,,,
CPRT,106.6,66.57163095070695,1.6012826856973372
BXRX,,,
BILI,,,
CONX,,,
TOUR,,,
THFF,,,
MNKD,,,
LPTX,,,
TRNS,,,
REED,,,
AEMD,,,
STNE,,,
BNGO,,,
OPK,,,
CCAP,,,
GLYC,,,
ACHV,,,
MLVF,,,
PCTI,,,
FLUX,,,
CAPA,,,
HROW,,,
TECH,,,
RVNC,,,
ORRF,,,
QTNT,,,
STXB,,,
TBLT,,,
SIMO,,,
CONE,,,
FRBA,,,
IBOC,,,
SSB,,,
TTEC,,,
LIXT,,,
WETF,,,
LECO,,,
AHPI,,,
RGEN,,,
DIOD,,,
AACG,,,
ATHA,,,
EBIX,,,
TBK,,,
INOV,,,
HSII,,,
MRVL,,,
CTMX,,,
PIXY,,,
HIMX,,,
RZLT,,,
SILK,,,
BCDA,,,
MVBF,,,
RAVE,,,
SWTX,,,
HMTV,,,
ACBI,,,
MNOV,,,
CMCO,,,
ONEM,,,
ESSC,,,
COOP,,,
HBMD,,,
YMAB,,,
ISTR,,,
QLYS,,,
SNES,,,
WWR,,,
TXG,,,
LEGH,,,
COHU,,,
GRSV,,,
RACA,,,
PMVP,,,
ITI,,,
NSTG,,,
LOOP,,,
NUVA,,,
LGIH,,,
MYRG,,,
LX,,,
APTX,,,
LKQ,43.4,35.01100283970921,1.2396103076138127
VRNT,,,
LPLA,,,
IKNX,,,
KRYS,,,
CEMI,,,
ONCS,,,
OTEX,,,
NTES,,,
TA,,,
FMTX,,,
RDWR,,,
NXTD,,,
OFED,,,
LQDA,,,
NCTY,,,
XFOR,,,
DCRB,,,
AHAC,,,
KNTE,,,
ANNX,,,
OEG,,,
SECO,,,
SBCF,,,
PLIN,,,
LRCX,542.31,434.74873962750144,1.2474101718262793
CBAN,,,
USAU,,,
UCBI,,,
BLCM,,,
KERN,,,
CDXC,,,
KLDO,,,
GWGH,,,
BRKR,,,
ITRI,,,
DGNS,,,
FTOC,,,
CBAT,,,
FRME,,,
ECOL,,,
ATOM,,,
VRTS,,,
SNEX,,,
API,,,
AAOI,,,
IMUX,,,
BMRA,,,
SSP,,,
ACLS,,,
WAFD,,,
ODFL,,,
ATHX,,,
SWKH,,,
ORLY,488.1,461.60504272561013,1.0573974606471948
USAP,,,
SSKN,,,
MRTN,,,
WTRE,,,
CHEF,,,
FIZZ,,,
AAON,,,
ELTK,,,
AVID,,,
FXNC,,,
OSIS,,,
HRTX,,,
IDYA,,,
CSSE,,,
SPTN,,,
CPAH,,,
APWC,,,
UVSP,,,
EKSO,,,
MORN,,,
FBIZ,,,
AGC,,,
BL,,,
ULTA,321.84,283.37724474729094,1.1357298652790884
GDRX,,,
ZYXI,,,
RPRX,,,
EAR,,,
PLAY,,,
SNCR,,,
ITAC,,,
NTCT,,,
SNPS,227.86,67.90982626089298,3.3553318061014834
BLSA,,,
SGMS,,,
FCFS,,,
VINC,,,
MBII,,,
PHIO,,,
GASS,,,
FNCB,,,
ASLN,,,
DLPN,,,
APOP,,,
RBB,,,
ATNI,,,
KIRK,,,
PRTS,,,
ICBK,,,
ASMB,,,
CBIO,,,
EDTK,,,
FSBW,,,
BHF,,,
AYRO,,,
PVBC,,,
MIND,,,
GNUS,,,
PCSB,,,
HCDI,,,
LFUS,,,
CLDB,,,
PBHC,,,
EOSE,,,
VERO,,,
COLB,,,
VNET,,,
PROV,,,
PEBO,,,
CMPS,,,
PLAB,,,
AMD,79.06,17.660945300525047,4.476544072510638
LAZY,,,
BCAB,,,
AIRG,,,
ASRV,,,
NRIM,,,
AGYS,,,
STRS,,,
MDVL,,,
PINC,,,
INTZ,,,
TLS,,,
ALPN,,,
ANCN,,,
GSM,,,
VLDR,,,
CDNS,125.48,32.50854523851177,3.8599081896580256
ASUR,,,
HFBL,,,
IPWR,,,
ENPH,154.95,42.029556685173404,3.6866912768237947
XCUR,,,
KFRC,,,
NICK,,,
TEKK,,,
NSIT,,,
WMG,,,
CVLG,,,
IMMR,,,
AERI,,,
EXLS,,,
DDOG,,,
SEIC,,,
IMTX,,,
SOHO,,,
THMO,,,
SPWR,,,
EMKR,,,
SMBC,,,
PRTK,,,
LMRK,,,
AGIO,,,
UPLD,,,
MPWR,343.18,75.8808680047858,4.5226156345280035
MSON,,,
ECHO,,,
MTSC,,,
SIEN,,,
GMLP,,,
RCMT,,,
NSSC,,,
ALXO,,,
OPTT,,,
EBAY,59.73,51.24234607471774,1.1656374966303495
VIE,,,
PDEX,,,
SLDB,,,
LATN,,,
CLXT,,,
DNLI,,,
VRA,,,
RICK,,,
RILY,,,
SBBP,,,
FONR,,,
PFIN,,,
MYGN,,,
VERB,,,
CRVS,,,
ELYS,,,
JBHT,162.31,117.62052277439759,1.3799462557339521
CASA,,,
CVLY,,,
NERV,,,
BSVN,,,
STAA,,,
SALM,,,
VOXX,,,
TGTX,,,
CVET,,,
FLEX,,,
WINT,,,
ARLP,,,
UNTY,,,
SMED,,,
LPCN,,,
SDC,,,
CYRN,,,
DMRC,,,
NMTR,,,
IMAC,,,
ITIC,,,
HOTH,,,
VISL,,,
BANR,,,
FOXF,,,
VSPR,,,
IRIX,,,
SHIP,,,
PTGX,,,
GTEC,,,
KTRA,,,
PRFT,,,
VERY,,,
ALKS,,,
CCXI,,,
APLS,,,
FMBI,,,
PYPD,,,
NTRS,102.61,90.78282434160897,1.1302798821711721
WSTG,,,
AXSM,,,
LMNX,,,
PIRS,,,
WIFI,,,
WING,,,
XP,,,
FVE,,,
KSMT,,,
BDSI,,,
SYBT,,,
VTNR,,,
AACQ,,,
SHOO,,,
LUNA,,,
ADMA,,,
VACQ,,,
HMSY,,,
FPRX,,,
CASI,,,
JKHY,148.13,83.23875154456235,1.7795797900776749
LULU,,,
RLMD,,,
IMGN,,,
OPEN,,,
CARA,,,
WISA,,,
IDXG,,,
LAWS,,,
STSA,,,
BLPH,,,
SEAC,,,
SMMT,,,
SGOC,,,
BNSO,,,
DOYU,,,
HSTO,,,
TSLA,654.87,-121.00491646952712,-5.411928862947623
ASTC,,,
NMIH,,,
BIOC,,,
SONO,,,
RGLS,,,
MNSB,,,
VIRI,,,
HNNA,,,
FIVN,,,
YGMZ,,,
SLM,,,
PDD,,,
APA,19.48,-32.81274112677792,-0.593671827804191
TBBK,,,
BCLI,,,
MAAC,,,
CNCE,,,
AXLA,,,
IMTE,,,
SIC,,,
NATR,,,
EVK,,,
ACTC,,,
CODA,,,
KROS,,,
BIDU,,,
SWBI,,,
SRRA,,,
BWB,,,
HALL,,,
AMGN,245.94,232.45354279387075,1.0580178604465857
MOHO,,,
METX,,,
PBLA,,,
IRTC,,,
SAIA,,,
SVC,,,
ZSAN,,,
EHTH,,,
FUNC,,,
BCRX,,,
SBUX,106.34,49.1186719002894,2.1649608160389504
IOSP,,,
HQI,,,
IGMS,,,
HGSH,,,
CSWC,,,
SASR,,,
SRRK,,,
BPFH,,,
FROG,,,
KNSA,,,
OVLY,,,
INOD,,,
MLCO,,,
LAZR,,,
MACU,,,
INVA,,,
XERS,,,
HWC,,,
DXYN,,,
NNOX,,,
ASLE,,,
ACNB,,,
ADBE,441.5,204.2332902336781,2.161743560488341
ARNA,,,
EXPE,179.98,-552.9821762345617,-0.32547161144603837
VJET,,,
PNFP,,,
SNDL,,,
AMOT,,,
AZPN,,,
CRNT,,,
CTG,,,
JCS,,,
BCBP,,,
BKYI,,,
UEIC,,,
FCBC,,,
PVAC,,,
CENX,,,
FFNW,,,
OBCI,,,
STFC,,,
EPAY,,,
TCFC,,,
CXDC,,,
WWD,,,
CME,202.66,100.15075949136089,2.023549307356792
CLSD,,,
AUBN,,,
GERN,,,
ERES,,,
NNBR,,,
WB,,,
ADIL,,,
WRLD,,,
TRVI,,,
TNDM,,,
TEAM,,,
FNLC,,,
NH,,,
AYLA,,,
FTHM,,,
CELC,,,
SCPL,,,
SPI,,,
SMPL,,,
PENN,,,
VIOT,,,
INZY,,,
LIVX,,,
NFE,,,
BPY,,,
NVIV,,,
PZZA,,,
CATB,,,
INBX,,,
LAUR,,,
EUCR,,,
ADTX,,,
SANW,,,
CLPT,,,
SGAM,,,
HSDT,,,
URGN,,,
NHIC,,,
CMPI,,,
CJJD,,,
CBMG,,,
CD,,,
CDK,,,
FREE,,,
SPWH,,,
MASS,,,
BSBK,,,
RUHN,,,
ASO,,,
CLMT,,,
IHRT,,,
NEPH,,,
QRVO,179.85,14.013249596320197,12.834282210118317
VG,,,
DRIO,,,
SBGI,,,
ZKIN,,,
FPAY,,,
GRNV,,,
TRST,,,
MTEX,,,
NBLX,,,
SNGX,,,
BLI,,,
LAKE,,,
FOCS,,,
MTC,,,
ORTX,,,
ACER,,,
EXAS,,,
PHAT,,,
BRID,,,
ATRS,,,
BOXL,,,
UMBF,,,
CTRE,,,
SMID,,,
LIVE,,,
PACB,,,
SPNS,,,
ECPG,,,
ENSG,,,
SGEN,,,
PETS,,,
FORD,,,
ENG,,,
OTIC,,,
IVAC,,,
TRIB,,,
UMPQ,,,
NAKD,,,
BHTG,,,
SLCT,,,
ONCR,,,
AKTS,,,
SURF,,,
CLFD,,,
SRAX,,,
CSGP,,,
TRMK,,,
DGII,,,
ALCO,,,
SGBX,,,
PLMR,,,
SITM,,,
NURO,,,
MIME,,,
MGLN,,,
BHSE,,,
ODT,,,
DOCU,,,
XENT,,,
MESA,,,
RWLK,,,
BPYU,,,
RUTH,,,
AMRS,,,
SATS,,,
RDCM,,,
ALGN,529.46,253.34325473741413,2.0898918368629
VREX,,,
LIQT,,,
IART,,,
BLUE,,,
BMRN,,,
XONE,,,
SBT,,,
WNEB,,,
LOPE,,,
MBOT,,,
SEER,,,
RCM,,,
BLMN,,,
QUMU,,,
AMKR,,,
TSBK,,,
CGIX,,,
FTDR,,,
ETSY,215.41,57.32372455509055,3.7577809479735005
AAPL,119.99,71.55291213433985,1.6769408319080015
CYBE,,,
USLM,,,
SGRP,,,
FSLR,,,
PAND,,,
PAGP,,,
MTLS,,,
MTSI,,,
PAYX,95.84,65.0958902253101,1.4722895664884263
CIDM,,,
OCG,,,
RARE,,,
CASY,,,
MRVI,,,
PLUG,,,
MMYT,,,
NVDA,513.83,188.98157140426432,2.718942361320664
PFMT,,,
OCFC,,,
HCCI,,,
NATI,,,
ICON,,,
RMNI,,,
FTNT,174.49,69.64963242799203,2.5052537094204803
SUMO,,,
RYTM,,,
PTEN,,,
SQBG,,,
CNDT,,,
STLD,,,
BMRC,,,
MSBI,,,
GRVY,,,
LPRO,,,
BMTC,,,
WRAP,,,
STOK,,,
GLBS,,,
MOXC,,,
USAT,,,
CHCO,,,
OTRK,,,
EML,,,
UEPS,,,
EGBN,,,
OPRT,,,
CNFR,,,
PPIH,,,
TWIN,,,
CERT,,,
VIAV,,,
GIFI,,,
TNXP,,,
HSON,,,
MIK,,,
SYRS,,,
SGC,,,
OTTR,,,
JD,,,
UPST,,,
TSHA,,,
WSFS,,,
STMP,,,
SMTC,,,
AGLE,,,
REPL,,,
CMLF,,,
SYPR,,,
RDUS,,,
RRGB,,,
GSMG,,,
AVAV,,,
CDZI,,,
CSWI,,,
FUV,,,
HIHO,,,
ALLO,,,
BOSC,,,
GXGX,,,
MDRX,,,
MCRB,,,
RGLD,,,
NBAC,,,
SRDX,,,
RCII,,,
QNST,,,
SQFT,,,
CWCO,,,
ALDX,,,
FVAM,,,
CTAS,333.05,146.78718446309907,2.2689310461140813
OMER,,,
SLNO,,,
ZYNE,,,
ISEE,,,
VRNA,,,
SNDE,,,
ONDS,,,
IIVI,,,
HOLI,,,
ULH,,,
TWOU,,,
TXMD,,,
FDBC,,,
LGND,,,
FOXA,42.925,92.9447631557546,0.4618334432470102
ATLO,,,
APEI,,,
CATM,,,
INFN,,,
RPTX,,,
LHCG,,,
KRMD,,,
TTD,,,
OSS,,,
ASPU,,,
GBS,,,
DSAC,,,
NK,,,
ALLT,,,
TRHC,,,
JJSF,,,
ARVN,,,
CVAC,,,
GTYH,,,
TCOM,,,
IIIV,,,
CRSP,,,
ARYA,,,
KRNY,,,
NWBI,,,
TH,,,
TOWN,,,
NSEC,,,
SCVL,,,
CSIQ,,,
CIH,,,
DMTK,,,
SEEL,,,
FFIN,,,
SMBK,,,
VVOS,,,
ETNB,,,
KLIC,,,
DYAI,,,
FSTR,,,
GNCA,,,
ALIM,,,
YNDX,,,
SBSI,,,
BSQR,,,
ANSS,324.25,99.46134004988161,3.260060641022762
GLDD,,,
AMZN,3074.96,776.5774149687891,3.9596309920030106
AQMS,,,
EGRX,,,
HGEN,,,
PKBK,,,
HMHC,,,
TATT,,,
TWST,,,
CODX,,,
LOGC,,,
JAGX,,,
WDAY,,,
NTUS,,,
ASTE,,,
PATI,,,
HWKN,,,
ADXS,,,
SAGE,,,
TER,114.91,81.73044051408648,1.4059633017663098
ICFI,,,
CAN,,,
DZSI,,,
KFFB,,,
OSMT,,,
BFST,,,
DXPE,,,
ELSE,,,
ANIP,,,
FENC,,,
PRPH,,,
CBAY,,,
IMVT,,,
NKTX,,,
MBUU,,,
DSPG,,,
CHCI,,,
CLAR,,,
MCHP,150.06,5.576657869424333,26.90858996797133
NFLX,512.18,138.73071127231685,3.6919006275015285
VBFC,,,
RVPH,,,
AIH,,,
MHLD,,,
SMMF,,,
FRPT,,,
PMBC,,,
PCAR,95.06,148.93215553993227,0.638277205183619
BROG,,,
CMCT,,,
FLDM,,,
GLSI,,,
OCC,,,
CDXS,,,
BZUN,,,
FWRD,,,
GBLI,,,
HTBI,,,
INSM,,,
CECE,,,
IMRA,,,
SBTX,,,
NXGN,,,
PFC,,,
HFWA,,,
ROOT,,,
SYNL,,,
NVEC,,,
CARG,,,
INDB,,,
NGAC,,,
YJ,,,
MACK,,,
DOMO,,,
ROST,121.31,108.5007202246368,1.1180570944491728
AMTB,,,
CGNX,,,
INSG,,,
WLTW,220.0,114.28127419937518,1.9250747906099461
PPC,,,
TFSL,,,
GABC,,,
OESX,,,
ESEA,,,
ABNB,,,
GTIM,,,
BSET,,,
PFPT,,,
HUSN,,,
ATXI,,,
CSBR,,,
RAND,,,
ONEW,,,
BGCP,,,
DCPH,,,
USCR,,,
SIBN,,,
AXTI,,,
LGHL,,,
KBNT,,,
ALTA,,,
AGMH,,,
HEPA,,,
ISBC,,,
ARCT,,,
CHKP,,,
ALRN,,,
REDU,,,
ACIA,,,
INTG,,,
RCHG,,,
APOG,,,
VIR,,,
HTBX,,,
LESL,,,
CRWS,,,
PSTI,,,
OSPN,,,
VCNX,,,
PYPL,241.28,48.05374496810437,5.0210446690502355
ALXN,150.94,184.54811030938345,0.8178897077133895
AWRE,,,
STRA,,,
AEIS,,,
AMRK,,,
DLHC,,,
SFNC,,,
LWAY,,,
RLAY,,,
OTRA,,,
IZEA,,,
AVCT,,,
LYFT,,,
CIVB,,,
MGNX,,,
AIHS,,,
CNSL,,,
URBN,,,
FIXX,,,
PETQ,,,
MRM,,,
CYRX,,,
LXRX,,,
FANH,,,
ALAC,,,
COFS,,,
LPSN,,,
JVA,,,
BIGC,,,
MARK,,,
SMCI,,,
ICUI,,,
PSTX,,,
ISSC,,,
GOVX,,,
XBIO,,,
HQY,,,
WILC,,,
WSBF,,,
BIIB,267.07,357.5599705116034,0.7469236548427703
GRMN,125.71,104.22138462037313,1.2061824016049993
PANL,,,
SCPS,,,
PDFS,,,
PHUN,,,
HONE,,,
ZLAB,,,
ADAP,,,
CERN,71.95,37.57633814568328,1.9147688026717824
TSEM,,,
SGLB,,,
DJCO,,,
AEP,83.67,10.32838440972419,8.100976559434073
LI,,,
BPOP,,,
ATVI,90.49,50.69740665086236,1.7849039226636805
PTVE,,,
SELF,,,
CLSK,,,
OVBC,,,
TAOP,,,
DKNG,,,
OIIM,,,
EXPD,103.3,60.55003073556453,1.7060272099800262
CCNE,,,
SUPN,,,
CRTO,,,
RSSS,,,
FIBK,,,
SGH,,,
