Date,TotalRevenue,CostofRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailabletoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeasReported,TotalExpenses,NetIncomefromContinuing&DiscontinuedOperation,NormalizedIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostofRevenue,ReconciledDepreciation,NetIncomefromContinuingOperationNetMinorityInterest,TotalUnusualItemsExcludingGoodwill,TotalUnusualItems,NormalizedEBITDA,TaxRateforCalcs,TaxEffectofUnusualItems,Ticker,StockId,InterestIncome,EBITDA,EarningsfromEquityInterestNetofTax,AverageDilutionEarnings,CreditLossesProvision,NonInterestExpense,INTEREST_INCOME_AFTER_PROVISION_FOR_LOAN_LOSS,TotalMoneyMarketInvestments,RentExpenseSupplemental,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,IncomefromAssociates&OtherParticipatingInterests
ttm,12661000.0,8932000.0,3729000.0,2066000.0,1663000.0,-34000.0,13000.0,1642000.0,560000.0,793000.0,793000.0,,,,,1663000.0,10998000.0,924000.0,924000.0,,-34000.0,1749000.0,8932000.0,181000.0,924000.0,,,1930000.0,0.0,0.0,OTIS,2673,,,,,,,,,,,,
ttm,993198.0,283910.0,709288.0,435918.0,273370.0,-91721.0,115888.0,297537.0,-5112.0,298468.0,301131.0,,,,,417846.0,719828.0,299915.0,227073.0,93442.0,-91721.0,390979.0,339765.0,297158.0,299804.0,99632.0,99632.0,644360.0,0.0,26901.0,DRE,2676,1721.0,,,2663.0,,,,,76639.0,,,
ttm,19140000.0,12318000.0,6822000.0,3578000.0,3244000.0,-244000.0,-70000.0,2930000.0,676000.0,2352000.0,2352000.0,,,,,3244000.0,15896000.0,2352000.0,2352000.0,252000.0,-244000.0,3182000.0,12318000.0,796000.0,2352000.0,,,3978000.0,0.0,0.0,KMB,2683,8000.0,,142000.0,,,,,,,,,
ttm,13834000.0,7777000.0,6057000.0,4270000.0,1787000.0,-115000.0,-310000.0,1362000.0,291000.0,1059000.0,1059000.0,,,,,,12047000.0,1059000.0,1261932.0,138000.0,-115000.0,1500000.0,7777000.0,509000.0,1056000.0,-262000.0,-262000.0,2271000.0,0.0,-56068.0,PPG,2684,23000.0,,,,,,,,,,,
ttm,6189000.0,4281000.0,2593000.0,1325000.0,1239000.0,-512000.0,102000.0,829000.0,147000.0,680000.0,814000.0,,,,,1239000.0,5606000.0,680000.0,671770.0,320000.0,-512000.0,1309000.0,4281000.0,992000.0,680000.0,10000.0,10000.0,2330000.0,0.0,1050.0,CMS,2689,8000.0,,,,,,,,,,,
ttm,8695000.0,6676000.0,2019000.0,886000.0,1133000.0,-214000.0,-282000.0,637000.0,53000.0,577000.0,577000.0,,,,,,7562000.0,577000.0,802532.0,217000.0,-214000.0,854000.0,6676000.0,580000.0,577000.0,-246000.0,-246000.0,1680000.0,0.0,-20468.0,EMN,2698,3000.0,,,,,,,,,,,
ttm,7556100.0,5419000.0,2137100.0,1392600.0,744500.0,-198900.0,11600.0,557200.0,144900.0,414400.0,414400.0,,,,,744500.0,6811600.0,414400.0,414400.0,198900.0,-198900.0,756100.0,5419000.0,282400.0,414400.0,,,1038500.0,0.0,0.0,WAB,2716,,,,,,,,,,,,
ttm,9679000.0,6181000.0,3498000.0,1276000.0,2222000.0,-589000.0,650000.0,2283000.0,372000.0,1911000.0,1911000.0,,,,,2344000.0,7457000.0,1911000.0,1567807.0,605000.0,-589000.0,2888000.0,5996000.0,1461000.0,1911000.0,410000.0,410000.0,3939000.0,0.0,66807.0,PEG,2718,,4349000.0,,,,,,,,,,
ttm,11628830.0,7035559.0,4593271.0,3538357.0,1054914.0,-87831.0,-82088.0,884995.0,249498.0,638423.0,638423.0,,,,,985577.0,10573916.0,638423.0,697464.0,103784.0,-87831.0,988779.0,7008354.0,299497.0,638518.0,-82088.0,-82088.0,1370364.0,0.0,-23142.0,LKQ,2723,15953.0,,5012.0,,,,,,,,,
ttm,4739100.0,3560100.0,1179000.0,293600.0,885400.0,-129300.0,-7800.0,748300.0,136300.0,611000.0,720400.0,,,,,884900.0,3853700.0,611900.0,612309.0,129300.0,-129300.0,877600.0,3560100.0,371500.0,611900.0,-1300.0,-500.0,1249600.0,0.0,-245.7,MLM,2726,,,,,,,,,,,,
ttm,7821076.0,,,,,,,617013.0,118168.0,496804.0,496804.0,,,,,,7204063.0,496804.0,496804.0,149422.0,,766435.0,,111026.0,496804.0,-8440.0,-8440.0,,0.0,0.0,WRB,2807,,,,,,,,,,,,
ttm,11928806.0,6371493.0,5557313.0,2136689.0,3420624.0,-155546.0,14641.0,3279719.0,315585.0,2964134.0,2964134.0,,,,,3420624.0,8508182.0,2964134.0,2969230.0,195496.0,-155546.0,3475215.0,6371493.0,287632.0,2964134.0,-5639.0,-5639.0,3768486.0,0.0,-542.6025,LRCX,2817,39950.0,,,,,,,,,,,
ttm,6210600.0,3671800.0,2538800.0,1451200.0,1087600.0,-96300.0,510900.0,1502200.0,204000.0,1304600.0,1304600.0,,,,,,5123000.0,1306000.0,896975.0,99700.0,-96300.0,1601900.0,3671800.0,174800.0,1306000.0,473300.0,473300.0,1303400.0,0.0,64275.0,ROK,2861,3400.0,,,,,,,,,,,
ttm,2883673.0,1487618.0,1396055.0,1004654.0,391401.0,-48702.0,-31528.0,237142.0,9389.0,227558.0,227558.0,,,,,361973.0,2492272.0,727887.0,289613.0,63627.0,-62132.0,956076.0,1672868.0,214025.0,227753.0,-64438.0,-64438.0,579232.0,0.0,-2578.0,PKI,2880,1495.0,,,,,,,,,,,
ttm,12993190.0,6047888.0,6945302.0,4412421.0,2532881.0,-203601.0,,2329280.0,504213.0,1825067.0,1825067.0,,,,,2532881.0,10460309.0,1825067.0,1825067.0,209290.0,-203601.0,2538570.0,6047888.0,397267.0,1825067.0,,,2935837.0,0.0,0.0,AZO,2892,,,,,,,,,,,,
ttm,4015129.0,2786531.0,1228598.0,279352.0,949246.0,-952.0,-46930.0,901364.0,228682.0,672682.0,672682.0,,,,,906882.0,3065883.0,672682.0,704298.0,2782.0,-952.0,904146.0,2786531.0,,672682.0,-42364.0,-42364.0,946510.0,0.0,-10748.0,ODFL,2913,1830.0,,,,,,,,,,,
ttm,8070100.0,4928100.0,3142000.0,1702100.0,1439900.0,-181900.0,-100000.0,1158000.0,276500.0,877200.0,877200.0,,,,,1377600.0,6630200.0,881500.0,928924.0,181900.0,-181900.0,1339900.0,4713100.0,452800.0,881500.0,-62300.0,-62300.0,1855000.0,0.0,-14876.0,SJM,2919,,,,,,,,,,,,
ttm,11604493.0,5518801.0,6085692.0,3666356.0,2419336.0,-158635.0,5704.0,2266405.0,514103.0,1752302.0,1752302.0,,,,,2419336.0,9185157.0,1752302.0,1752302.0,161126.0,-158635.0,2427531.0,5518801.0,314635.0,1752302.0,,,2742166.0,0.0,0.0,ORLY,2920,2491.0,,,,,,,,,,,
ttm,4519484.0,987113.0,3532371.0,3333508.0,198863.0,6737.0,-56415.0,149185.0,30682.0,118503.0,118503.0,,,,,198863.0,4320621.0,118503.0,166448.0,32746.0,6737.0,181931.0,987113.0,336381.0,118503.0,-60690.0,-60690.0,579002.0,0.0,-12745.0,NOW,2965,39483.0,,,,,,,,,,,
ttm,6259170.0,4530480.0,1985016.0,1667902.0,895981.0,-4833.0,,295471.0,68411.0,227060.0,227060.0,,,,,300304.0,5874942.0,227060.0,227060.0,,-4833.0,384228.0,4274154.0,302778.0,227060.0,,,687006.0,0.0,0.0,ULTA,3010,,687006.0,,,,,,,,,,
ttm,3821221.0,809821.0,3011400.0,2303119.0,708281.0,,8863.0,715690.0,-5724.0,722631.0,722631.0,,,,,680973.0,3112940.0,722631.0,739016.0,,,690471.0,639294.0,208382.0,722631.0,-27308.0,-27308.0,926161.0,0.0,-10923.0,SNPS,3036,,,,,,,,,,,,
ttm,71768000.0,48907000.0,22861000.0,18073000.0,4788000.0,-665000.0,,4123000.0,1176000.0,2939000.0,2939000.0,,,,,4788000.0,66980000.0,2947000.0,2947000.0,677000.0,-665000.0,8042000.0,48770000.0,1430000.0,2947000.0,-1060000.0,-1060000.0,6230000.0,0.0,-269199.0,LOW,3060,31000.0,9575000.0,,,,,,,,,,
ttm,20588000.0,7627000.0,12961000.0,2157000.0,10804000.0,-1184000.0,-6494000.0,3126000.0,2408000.0,726000.0,726000.0,,,,,10719000.0,9784000.0,734000.0,5918460.0,1226000.0,-1184000.0,4352000.0,7627000.0,255000.0,734000.0,-7102000.0,-7102000.0,11709000.0,0.0,-1917540.0,MO,3130,14000.0,,,,,,,,,,,
ttm,9763000.0,5416000.0,4347000.0,2978000.0,1369000.0,-39000.0,-55000.0,1275000.0,-1210000.0,2490000.0,2491000.0,,,,,1369000.0,8394000.0,2490000.0,2529420.0,47000.0,-39000.0,1322000.0,5416000.0,354000.0,2490000.0,-54000.0,-54000.0,1730000.0,0.0,-14580.0,AMD,3152,8000.0,,5000.0,1000.0,,,,,,,,
ttm,1658335.0,285923.0,1372412.0,522304.0,850108.0,-149255.0,-63261.0,637592.0,69203.0,568389.0,568389.0,,,,,850108.0,808227.0,568389.0,568389.0,159283.0,-149255.0,796875.0,284640.0,86756.0,568389.0,,,883631.0,0.0,0.0,MSCI,3156,10028.0,,,,,,,,,,,
ttm,18286700.0,11803900.0,6482800.0,3214000.0,3268800.0,-440100.0,100400.0,2929100.0,618000.0,2407100.0,2407100.0,,,,,3250600.0,15017900.0,2407100.0,2421460.0,,-440100.0,3363200.0,11803900.0,582100.0,2407100.0,-18200.0,-18200.0,3963500.0,0.0,-3840.0,GIS,3160,,,122100.0,,,,,,,,,
ttm,279200000.0,,,,,,,47091000.0,10738000.0,35845000.0,35845000.0,,,,,,232109000.0,35845000.0,35845000.0,4019000.0,,51110000.0,,10349000.0,35845000.0,,,,0.0,0.0,BRK-B,3164,,,,,,,,,,,,
ttm,2522537.0,305290.0,2217247.0,1639295.0,577952.0,-10589.0,-15379.0,551984.0,-524597.0,1076581.0,1076581.0,,,,,569472.0,1944585.0,1076581.0,1082771.0,20098.0,-10589.0,572082.0,184562.0,136749.0,1076581.0,-8480.0,-8480.0,717311.0,0.0,-2290.0,CDNS,3208,,708831.0,,,,,,,,,,
ttm,7790500.0,2186300.0,5604200.0,4489900.0,1114300.0,-219800.0,-784300.0,110200.0,-266000.0,377000.0,377000.0,,,,,331300.0,6676200.0,377000.0,948590.0,219800.0,-219800.0,330000.0,1763400.0,1011400.0,377000.0,-783000.0,-783000.0,2124400.0,0.0,-211410.0,ZBH,3210,,,,,,,,,,,,
ttm,2912000.0,,,,,,,591000.0,117000.0,459000.0,459000.0,,,,,,,474000.0,474000.0,,,,,108000.0,474000.0,0.0,0.0,,0.0,0.0,CMA,3214,,,,,-537000.0,1784000.0,1374000.0,,,,0.0,
ttm,721172.0,449523.0,271649.0,136335.0,135314.0,-10614.0,-45695.0,79005.0,-90402.0,169407.0,169407.0,,,,,133714.0,585858.0,169407.0,202764.0,13696.0,-10614.0,92701.0,449523.0,14410.0,169407.0,-45695.0,-45695.0,152806.0,0.0,-12338.0,ENPH,3221,3082.0,,,,,,,,,,,
ttm,6090300.0,3925900.0,2164400.0,1324600.0,839800.0,-83900.0,-25100.0,730800.0,168800.0,553100.0,553100.0,,,,,801400.0,5250500.0,553100.0,582630.0,83900.0,-83900.0,814700.0,3804400.0,163500.0,553100.0,-38400.0,-38400.0,1016600.0,0.0,-8870.0,FBHS,3232,,,-7600.0,,,,,,,,,
ttm,18173000.0,12858000.0,5315000.0,3232000.0,2083000.0,-14000.0,355000.0,2424000.0,570000.0,1472000.0,1472000.0,,,,,2306000.0,16090000.0,1812000.0,1812000.0,87000.0,-14000.0,2511000.0,12858000.0,331000.0,1812000.0,1051000.0,1051000.0,2842000.0,0.0,0.0,CARR,3253,73000.0,,,,,,,,,,,
ttm,1241165.0,1026548.0,214617.0,82660.0,131957.0,-196432.0,135990.0,71515.0,2545.0,60036.0,60036.0,,,,,249103.0,1109208.0,64266.0,-48711.0,202706.0,-196432.0,274221.0,417932.0,618629.0,64266.0,117146.0,117146.0,775704.0,0.0,4169.0,UDR,3262,6274.0,,,,,,,,,,,
ttm,2351646.0,1324222.0,1027424.0,494935.0,532489.0,-44746.0,-17403.0,470340.0,92562.0,377778.0,377778.0,,,,,520713.0,1819157.0,377778.0,387234.0,44746.0,-44746.0,515086.0,1324222.0,83495.0,377778.0,-11776.0,-11776.0,610357.0,0.0,-2320.0,IEX,3276,,,,,,,,,,,,
ttm,687538.0,308404.0,379134.0,253361.0,125773.0,8710.0,-6341.0,128142.0,255.0,127887.0,127887.0,,,,,119667.0,561765.0,127887.0,133221.0,,8710.0,125773.0,308404.0,16702.0,127887.0,-5345.0,-5345.0,147820.0,0.0,-10.6364,MPWR,3315,8710.0,,,,,,,,,,,
ttm,13505480.0,10027885.0,3477595.0,1492676.0,1984919.0,-253262.0,84763.0,1816532.0,384254.0,1431684.0,1431684.0,,,,,,11520561.0,1431684.0,1431684.0,284262.0,-253262.0,2100794.0,10027885.0,582491.0,1431684.0,,,2683285.0,0.0,0.0,PH,3316,,,,,,,,,,,,
ttm,12664763.0,10516907.0,2147856.0,2209261.0,-61405.0,-110704.0,-336384.0,-508493.0,-169214.0,-423097.0,-423097.0,,,,,-498313.0,12726168.0,-423096.0,-168106.0,122306.0,-110704.0,-386187.0,10516907.0,530613.0,-423096.0,-382165.0,-382165.0,526591.0,0.0,-127175.0,HFC,3351,11602.0,144426.0,,,,,,,,,,
ttm,4124000.0,3323000.0,801000.0,189000.0,612000.0,-161000.0,12000.0,463000.0,31000.0,317000.0,317000.0,,,,,623000.0,3512000.0,317000.0,317000.0,179000.0,-161000.0,642000.0,3323000.0,892000.0,317000.0,0.0,0.0,1534000.0,0.0,0.0,CF,3354,18000.0,,,,,,,,,,,
ttm,10271000.0,2473000.0,7798000.0,5087000.0,2711000.0,-298000.0,1007000.0,3420000.0,878000.0,5667000.0,5667000.0,,,,,2711000.0,7560000.0,5667000.0,1793799.0,337000.0,-298000.0,3757000.0,1891000.0,609000.0,2542000.0,1007000.0,1007000.0,3359000.0,0.0,258799.0,EBAY,3376,39000.0,,,,,,,,,,,
ttm,12526000.0,8675000.0,3851000.0,2000000.0,1851000.0,-39000.0,-1323000.0,489000.0,396000.0,114000.0,114000.0,,,,,514000.0,10675000.0,114000.0,1055870.0,51000.0,-39000.0,540000.0,8675000.0,724000.0,93000.0,-1319000.0,-1319000.0,2583000.0,0.0,-356130.0,TEL,3389,12000.0,,,,,,,,,,,
ttm,4386300.0,1080600.0,3305700.0,1989100.0,1316600.0,7600.0,-407500.0,916700.0,93300.0,823400.0,823400.0,,,,,897600.0,3069700.0,823400.0,1188078.0,15800.0,7600.0,932500.0,1080600.0,107200.0,823400.0,-406100.0,-406100.0,1445800.0,0.0,-41422.0,EW,3413,23400.0,,,,,,,,,,,
ttm,4280200.0,3385700.0,894500.0,489600.0,404900.0,-79600.0,-4400.0,320900.0,73200.0,247600.0,247600.0,,,,,,3875300.0,247600.0,247600.0,79600.0,-79600.0,400500.0,3261500.0,189400.0,247600.0,,,589900.0,0.0,0.0,LEG,3428,,,,,,,,,,,,
ttm,94471000.0,69996000.0,24475000.0,31452000.0,-6977000.0,-795000.0,221000.0,-7453000.0,-1892000.0,-5543000.0,-5543000.0,,,,,,101448000.0,-5543000.0,-5543000.0,697000.0,-697000.0,-6756000.0,69996000.0,19500000.0,-5543000.0,,,12744000.0,0.0,0.0,CVX,3433,,,,,,,,,,,,
ttm,15595000.0,3787000.0,11514000.0,6919000.0,8460000.0,-339000.0,-54000.0,8067000.0,1341000.0,6726000.0,6726000.0,,,,,8422000.0,7135000.0,6726000.0,6777694.0,339000.0,-339000.0,8406000.0,3787000.0,576000.0,6726000.0,-62000.0,-62000.0,9044000.0,0.0,-10306.0,MA,3440,,,,,,,,,,,,
ttm,9636573.0,8186697.0,1449876.0,736757.0,713119.0,-47094.0,,666025.0,159990.0,506035.0,506035.0,,,,,713119.0,8923454.0,506035.0,506035.0,47094.0,-47094.0,713119.0,8186697.0,,506035.0,,,713119.0,0.0,0.0,JBHT,3449,,,,,,,,,4954123.0,,,
ttm,16205000.0,7939000.0,8266000.0,1953000.0,6313000.0,-143000.0,354000.0,6524000.0,1238000.0,4932000.0,4932000.0,,,,,5695000.0,9892000.0,4932000.0,4649154.0,205000.0,-143000.0,6729000.0,7939000.0,106000.0,4932000.0,354000.0,354000.0,6481000.0,0.0,71154.0,BLK,3475,62000.0,,,,,,,,319000.0,,,
ttm,10659000.0,3768000.0,6891000.0,4040000.0,2851000.0,-637000.0,-339000.0,1875000.0,327000.0,1072000.0,1417000.0,,,,,2732000.0,7808000.0,1424000.0,1664250.0,647000.0,-637000.0,2522000.0,875000.0,4227000.0,1424000.0,-291000.0,-291000.0,7040000.0,0.0,-50750.0,DISCA,3488,10000.0,6749000.0,,345000.0,,,,,,,,
ttm,35994000.0,,,,,,,2174000.0,629000.0,3533000.0,3533000.0,,,,,,33820000.0,3533000.0,3582242.0,516000.0,,2690000.0,,290000.0,3533000.0,-58000.0,-58000.0,,0.0,-8758.0,CB,3490,,,,,,,,,,,,
ttm,9623982.0,5413839.0,4210143.0,3570405.0,639738.0,-41944.0,-4282.0,593512.0,140388.0,453124.0,453124.0,,,,,639738.0,8984244.0,453124.0,453124.0,41944.0,-41944.0,635456.0,5413839.0,250335.0,453124.0,-48022.0,-48022.0,885791.0,0.0,0.0,AAP,3553,,,,,,,,,,,,
ttm,16537433.0,10882592.0,5654841.0,4683158.0,971683.0,-93713.0,-498602.0,379368.0,215973.0,-29102.0,-29102.0,,,,,,15565750.0,-29102.0,569815.0,93713.0,-93713.0,473081.0,10882592.0,272842.0,163395.0,-556740.0,-556740.0,1302663.0,0.0,-150320.0,GPC,3561,,,,,,,,,,,,
ttm,5337700.0,,,,,,,1627600.0,418300.0,1141000.0,1141000.0,,,,,,,1209300.0,1209300.0,,,,,,1209300.0,,,,0.0,0.0,NTRS,3584,,,,,-125000.0,3585100.0,1318200.0,,,,,
ttm,8781000.0,6802000.0,1979000.0,872000.0,1107000.0,-21000.0,-840000.0,1016000.0,247000.0,769000.0,769000.0,,,,,1063000.0,7674000.0,769000.0,802308.0,63000.0,-21000.0,1079000.0,6802000.0,423000.0,769000.0,-44000.0,-44000.0,1546000.0,0.0,-233576.0,ALK,3596,42000.0,,,,,,,,862000.0,,,
ttm,22488854.0,19014746.0,3474108.0,358418.0,3115690.0,-22401.0,30499.0,3123788.0,656235.0,2436647.0,2427676.0,,,,,,19373164.0,2465036.0,2416528.0,22401.0,-22401.0,3146189.0,19014746.0,94553.0,2465036.0,61418.0,61418.0,3179324.0,0.0,12910.0,LEN,3614,,,,-8971.0,,,,,,,,
ttm,20705000.0,17506000.0,3199000.0,2404000.0,795000.0,-264000.0,-15733000.0,-15202000.0,559000.0,-9940000.0,-9940000.0,,,,,-15978000.0,19910000.0,-9940000.0,2304290.0,264000.0,-264000.0,-14938000.0,17506000.0,1317000.0,-9940000.0,-16773000.0,-16773000.0,3152000.0,0.0,-4528710.0,BKR,3642,,,,,,,,,,,,
ttm,10072500.0,,,,,,,554500.0,167700.0,363900.0,363900.0,,,,,,9518000.0,382600.0,404517.0,110600.0,,665100.0,,129600.0,382600.0,-137800.0,-31400.0,,0.0,0.0,AIZ,3673,,,,,,,,,,,,
ttm,2161220.0,1048592.0,1112628.0,751227.0,361401.0,-5082.0,-1599.0,354720.0,93896.0,260824.0,260824.0,,,,,,1799819.0,260824.0,262000.0,5082.0,-5082.0,359802.0,1048592.0,88329.0,260824.0,-1599.0,-1599.0,449730.0,0.0,-423.2626,ROL,3681,,,,,,,,,,,,
ttm,1630997.0,970692.0,660305.0,292555.0,367750.0,244.0,,367994.0,86281.0,281713.0,281713.0,,,,,367750.0,1263247.0,281713.0,281713.0,943.0,244.0,368937.0,970692.0,166254.0,281713.0,0.0,0.0,535191.0,0.0,0.0,JKHY,3684,1187.0,,,,,,,,,,,
ttm,6542000.0,1986000.0,4556000.0,2300000.0,2256000.0,-212000.0,-31000.0,2013000.0,351000.0,1663000.0,1663000.0,,,,,,4286000.0,1663000.0,1699328.0,229000.0,-212000.0,2242000.0,1705000.0,441000.0,1663000.0,-44000.0,-44000.0,2727000.0,0.0,-7672.0,ZTS,3687,17000.0,,,,,,,,,,,
ttm,3787748.0,1939758.0,1847990.0,1264159.0,583831.0,-461932.0,222752.0,344651.0,-96534.0,439149.0,439149.0,,,,,,3203917.0,439149.0,277370.0,469541.0,-461932.0,814192.0,1939758.0,1109763.0,439149.0,221615.0,221615.0,1702340.0,0.0,59836.0,VTR,3705,7609.0,,,,,,,,,,,
ttm,11700000.0,4709000.0,6991000.0,3499000.0,3492000.0,-1595000.0,-1236000.0,661000.0,481000.0,106000.0,106000.0,,,,,1560000.0,8208000.0,119000.0,1529360.0,,-1595000.0,3492000.0,4709000.0,2164000.0,119000.0,-1932000.0,-1932000.0,7588000.0,0.0,-521640.0,KMI,3727,,,,,,,,,,,,
ttm,31536000.0,24906000.0,6630000.0,4636000.0,1994000.0,-718000.0,-122000.0,1154000.0,292000.0,690000.0,690000.0,,,,,1994000.0,29542000.0,690000.0,690000.0,748000.0,-718000.0,1902000.0,24906000.0,2322000.0,690000.0,0.0,0.0,4224000.0,0.0,0.0,TSLA,3747,30000.0,,,,,,,,,,,
ttm,4769000.0,3733000.0,1036000.0,1272000.0,-236000.0,-417000.0,-7292000.0,-7945000.0,261000.0,-7846000.0,-7846000.0,,,,,,5005000.0,-7774000.0,-2612900.0,414000.0,-417000.0,-7531000.0,3733000.0,2103000.0,-7774000.0,-7070000.0,-7070000.0,1642000.0,0.0,-1908900.0,APA,3795,5000.0,-5428000.0,,,,,,,,,,
ttm,8209700.0,4098200.0,4111500.0,1569100.0,2542400.0,-414100.0,-2719200.0,-590900.0,-676800.0,55700.0,55700.0,,,,,2141800.0,5667300.0,55700.0,1644618.0,414100.0,-414100.0,-176800.0,4098200.0,310900.0,55700.0,-2176600.0,-2176600.0,2310700.0,0.0,-587682.0,STZ,3803,,,,,,,,,,,,
ttm,88134000.0,79329000.0,8805000.0,7016000.0,1789000.0,-409000.0,-2294000.0,-914000.0,-23000.0,-1196000.0,-1193000.0,,,,,,86345000.0,-1189000.0,2472484.0,452000.0,-409000.0,-462000.0,79329000.0,1361000.0,-1189000.0,-3756000.0,-3756000.0,4655000.0,0.0,-94516.0,PSX,3817,,,,3000.0,,,,,,,,
ttm,25424000.0,6159000.0,19265000.0,10126000.0,9139000.0,-1006000.0,,8133000.0,869000.0,7264000.0,7264000.0,,,,,9139000.0,16285000.0,7264000.0,7264000.0,1262000.0,-1006000.0,9395000.0,6159000.0,3601000.0,7264000.0,,,12996000.0,0.0,0.0,AMGN,3871,256000.0,,,,,,,,,,,
ttm,11873000.0,,,,,,,2175000.0,355000.0,1820000.0,1820000.0,,,,,,9698000.0,1820000.0,1820000.0,257000.0,,2432000.0,,201000.0,1820000.0,,,,0.0,0.0,AMP,3875,,,,,,,,,,,,
ttm,23170300.0,18317400.0,4852900.0,3584200.0,1268700.0,-426500.0,-13300.0,828900.0,167300.0,664800.0,664800.0,,,,,1255400.0,21901600.0,664800.0,939848.0,465800.0,-426500.0,1294700.0,18241400.0,1522400.0,664800.0,-344600.0,-344600.0,3161700.0,0.0,-69552.0,SBUX,3909,39300.0,,,,,,,,,,,
ttm,2600600.0,1472900.0,1127700.0,612900.0,514800.0,500.0,-85800.0,429500.0,118100.0,262500.0,262500.0,,,,,429500.0,2085800.0,311400.0,373245.0,,500.0,514800.0,1472900.0,82100.0,311400.0,-85300.0,-85300.0,682200.0,0.0,-23455.0,VNT,3987,,,,,,,,,,,,
ttm,76187000.0,74694000.0,1493000.0,863000.0,630000.0,-529000.0,143000.0,244000.0,-288000.0,-10000.0,-3000.0,,,,,630000.0,75557000.0,-2000.0,-2000.0,529000.0,-529000.0,773000.0,72400000.0,2345000.0,-2000.0,,,3118000.0,0.0,0.0,VLO,3991,,,,,,,,,,,,
ttm,16925000.0,,,,,,,103000.0,-125000.0,228000.0,228000.0,,,,,,16822000.0,228000.0,228000.0,337000.0,,440000.0,,37000.0,228000.0,-20000.0,-20000.0,,0.0,0.0,LNC,3996,,,,,,,,,,,,
ttm,12868000.0,1722000.0,11146000.0,6909000.0,4237000.0,-73000.0,12000.0,4176000.0,-1084000.0,5260000.0,5260000.0,,,,,4237000.0,8631000.0,5260000.0,5251240.0,116000.0,-73000.0,4292000.0,1127000.0,757000.0,5260000.0,12000.0,12000.0,5037000.0,0.0,3240.0,ADBE,4005,43000.0,,,,,,,,,,,
ttm,9080000.0,2191000.0,6889000.0,7209000.0,-320000.0,-194000.0,-1237000.0,-1751000.0,-99000.0,-1569000.0,-1569000.0,,,,,-1374000.0,9400000.0,-1552000.0,-557592.0,238000.0,-194000.0,-1513000.0,1479000.0,915000.0,-1552000.0,-1054000.0,-1054000.0,456000.0,0.0,-59592.0,EXPE,4012,44000.0,,,,,,,,,,,
ttm,2957013.0,1239227.0,1717786.0,908727.0,809059.0,-39356.0,-36615.0,733088.0,111414.0,621674.0,621674.0,,,,,809659.0,2147954.0,621674.0,632349.0,40377.0,-39356.0,773465.0,1087946.0,181373.0,621674.0,-12588.0,-12588.0,967426.0,0.0,-1913.0,RMD,4028,1021.0,,,,,,,,,,,
ttm,121867000.0,,,,,,,6238000.0,1666000.0,4572000.0,4572000.0,,,,,,115629000.0,4572000.0,4598388.0,784000.0,,7022000.0,,1154000.0,4572000.0,-36000.0,-36000.0,,0.0,-9612.0,ANTM,4031,,,,,,,,,,,,
ttm,5594000.0,8245000.0,-2651000.0,4119000.0,-6770000.0,-877000.0,-2607000.0,-10253000.0,-17000.0,-10236000.0,-10236000.0,,,,,-8865000.0,12364000.0,-10236000.0,-8143475.0,895000.0,-877000.0,-9358000.0,8245000.0,2241000.0,-10236000.0,-2096000.0,-2096000.0,-5021000.0,0.0,-3475.0,CCL,4039,18000.0,,,,,,,,,,,
ttm,20523000.0,,,,,,,2120000.0,383000.0,1716000.0,1716000.0,,,,,,18403000.0,1737000.0,1822211.0,236000.0,,2356000.0,,72000.0,1737000.0,-104000.0,-104000.0,,0.0,-18789.0,HIG,4042,,,,,,,,,,,,
ttm,6678959.0,4205074.0,2473885.0,1538735.0,935150.0,-110250.0,-6552.0,818348.0,148881.0,669467.0,669467.0,,,,,935150.0,5743809.0,669467.0,684462.0,114549.0,-110250.0,932897.0,4205074.0,275837.0,669467.0,-18330.0,-18330.0,1227064.0,0.0,-3335.0,DOV,4106,4299.0,,,,,,,,,,,
ttm,39022000.0,,,,,,,4467500.0,871200.0,3557700.0,3557700.0,,,,,,34554500.0,3584600.0,3584600.0,190300.0,,4657800.0,,312700.0,3584600.0,,,,0.0,0.0,PGR,4124,,,,,,,,,,,,
ttm,4883600.0,856500.0,4027100.0,1389700.0,2637400.0,-166200.0,250900.0,2722100.0,615700.0,2105200.0,2105200.0,,,,,2637400.0,2246200.0,2105200.0,1963824.0,166200.0,-166200.0,2888300.0,856500.0,464400.0,2105200.0,182700.0,182700.0,3170000.0,0.0,41324.0,CME,4129,,,,,,,,,,,,
ttm,4609800.0,2526200.0,2083600.0,1091000.0,992600.0,-158500.0,-179100.0,655000.0,111500.0,475900.0,475900.0,,,,,,3617200.0,477400.0,592409.0,160400.0,-158500.0,815400.0,2590100.0,150100.0,540700.0,-62300.0,-62300.0,1013200.0,0.0,-10591.0,FMC,4146,1900.0,,,,,,,,,,,
